bug_id,pr_number,title,author,created,closed,labels
8366864,27088,8366864: Sort os/linux includes,fandreuz,2025-09-04,2025-09-08,integrated|hotspot-runtime
8366872,27089,8366872: Wrong number of template arguments in test in test_rbtree.cpp,caspernorrbin,2025-09-04,2025-09-04,integrated|hotspot
8366874,27090,8366874: Test gc/arguments/TestParallelGCErgo.java fails with UseTransparentHugePages,jsikstro,2025-09-04,2025-09-08,integrated|hotspot-gc
8366881,27091,8366881: Parallel: Obsolete HeapMaximumCompactionInterval,albertnetymk,2025-09-04,2025-09-08,integrated|hotspot|hotspot-gc
8366890,27092,8366890: C2: Split through phi printing with TraceLoopOpts misses line break,chhagedorn,2025-09-04,2025-09-05,integrated|hotspot-compiler
8201778,27093,8201778: Speed up test javax/net/ssl/DTLS/PacketLossRetransmission.java,fguallini,2025-09-04,2025-09-11,integrated|security
8366775,27094,8366775: TestCompileTaskTimeout should use timeoutFactor,mhaessig,2025-09-04,2025-09-16,integrated|hotspot-compiler
8366182,27095,8366182: Some PKCS11Tests are being skipped when they shouldn't,mpdonova,2025-09-04,2025-10-24,integrated|security
8233115,27096,8233115: Protect ExecuteWithLog from running with redirection without a subshell,magicus,2025-09-04,2025-09-05,integrated|build
8366897,27097,8366897: RBTreeTest.IntrusiveCustomVerifyTest and RBTreeTest.CustomVerify tests fail on non-debug builds,caspernorrbin,2025-09-04,2025-09-04,integrated|hotspot
8366780,27098,8366780: Enhance ProcSmapsParser and Printer to handle THPeligible field,kstefanj,2025-09-04,2025-09-19,integrated|serviceability|hotspot-runtime
8366896,27099,8366896: JFR: Use GarbageCollection.name in gc view,egahlin,2025-09-04,2025-09-25,integrated|hotspot-jfr
8366845,27100,8366845: C2 SuperWord: wrong VectorCast after VectorReinterpret with swapped src/dst type,eme64,2025-09-04,2025-09-05,integrated|hotspot-compiler
8366905,27101,8366905: Store AdapterBlob pointer in AdapterHandlerEntry,ashu-mehra,2025-09-04,2025-09-24,integrated|hotspot
5038439,27102,5038439: Warning message for literal shift amounts outside the canonical domain,archiecobbs,2025-09-04,2025-11-14,integrated|build|compiler
8332872,27103,8332872: SetupExecute should cd to temp directory,magicus,2025-09-04,2025-09-06,integrated|build
8366893,27104,8366893: java/lang/Thread/virtual/stress/GetStackTraceALotWhenPinned.java timed out on macos-aarch64,shipilev,2025-09-04,2025-09-05,integrated|core-libs
8366522,27105,8366522: CodeSource.getCodeSigners() throws NPE within empty certs,kirill-shirokov,2025-09-04,2026-01-15,integrated|security
8365953,27106,8365953: Key manager returns no certificates when handshakeSession is not an ExtendedSSLSession,artur-oracle,2025-09-04,2025-09-11,integrated|security
8364660,27107,8364660: ClassVerifier::ends_in_athrow() should be removed,matias9927,2025-09-04,2025-10-15,integrated|hotspot-runtime|core-libs
8366733,27108,"8366733: Re-examine older java.text NF, DF, and DFS serialization tests",justin-curtis-lu,2025-09-04,2025-09-09,integrated|core-libs|i18n
8366911,27109,8366911: (fs) Remove support for normalizing file names to Unicode normalized form D (macOS),bplb,2025-09-04,2025-09-11,integrated|nio
8366149,27110,8366149: JNI exception pending in Java_sun_awt_X11GraphicsDevice_pGetBounds of awt_GraphicsEnv.c:1484,DamonGuy,2025-09-05,2025-09-22,integrated|client
8366764,27111,8366764: Deproblemlist java/awt/ScrollPane/ScrollPositionTest.java,disha-morye,2025-09-05,2025-09-10,integrated|client
8365192,27112,8365192: post_meth_exit should be in vm state when calling get_jvmti_thread_state,lmesnik,2025-09-05,2025-09-09,integrated|serviceability|hotspot
8366588,27113,8366588: VectorAPI: Re-intrinsify VectorMask.laneIsSet where the input index is a variable,erifan,2025-09-05,2025-09-10,integrated|core-libs|hotspot-compiler
8366908,27116,8366908: Use a different class for testing JDK-8351654,coleenp,2025-09-05,2025-09-08,integrated|hotspot-runtime
8366971,27117,8366971: C2: Remove unused nop_list from PhaseOutput::init_buffer,djelinski,2025-09-05,2025-09-09,integrated|hotspot-compiler
8367324,27118,8367324: Avoid redundant parsing when formatting with DigitList,j3graham,2025-09-05,2025-09-25,integrated|core-libs|i18n
8366984,27119,8366984: Remove delay slot support,djelinski,2025-09-05,2025-09-10,integrated|hotspot|hotspot-compiler
8366875,27120,8366875: CompileTaskTimeout should be reset for each iteration of RepeatCompilation,mhaessig,2025-09-05,2025-09-19,integrated|hotspot-compiler
8246325,27121,8246325: Add DRYRUN facility to SetupExecute,magicus,2025-09-05,2025-09-10,integrated|build
8366878,27122,8366878: Improve flags of compiler/loopopts/superword/TestAlignVectorFuzzer.java,mhaessig,2025-09-05,2025-09-22,integrated|hotspot-compiler
8366569,27123,8366569: Disable CompileTaskTimeout for known long-running test cases,mhaessig,2025-09-05,2025-09-05,integrated|hotspot-compiler
8330341,27124,8330341: Wrap call to MT in ExecuteWithLog,magicus,2025-09-05,2025-09-08,integrated|build
8366850,27126,8366850: Test com/sun/jdi/JdbStopInNotificationThreadTest.java failed,plummercj,2025-09-05,2025-09-09,integrated|serviceability
8367017,27127,8367017: Remove legacy checks from WrappedToolkitTest and convert from bash,mrserb,2025-09-05,2025-09-16,integrated|client
8366561,27129,8366561: Improve documentation for how the -Xlint flag works,archiecobbs,2025-09-05,2025-09-27,integrated|compiler
8367021,27130,8367021: Regression in LocaleDataTest refactoring,naotoj,2025-09-05,2025-09-08,integrated|core-libs|i18n
8367027,27131,8367027: java/lang/ProcessBuilder/Basic.java fails on Windows AArch64,swesonga,2025-09-06,2025-09-09,integrated|core-libs
8367035,27132,8367035: [BACKOUT] Protect ExecuteWithLog from running with redirection without a subshell,dholmes-ora,2025-09-07,2025-09-07,integrated|build
8367025,27133,8367025: zIndexDistributor.hpp uses angle-bracket inclusion of globalDefinitions.hpp,hgqxjj,2025-09-07,2025-09-08,integrated|hotspot-gc
8367048,27134,8367048: RISC-V: Correct pipeline descriptions of the architecture,DingliZhang,2025-09-08,2025-09-09,integrated|hotspot-compiler
8367014,27135,8367014: Rename class Atomic to AtomicAccess,kimbarrett,2025-09-08,2025-09-12,integrated|serviceability|hotspot|shenandoah|graal
8256289,27136,"8256289: java/awt/Focus/AppletInitialFocusTest/AppletInitialFocusTest1.java failed with ""RuntimeException: Wrong focus owner: java.awt.Button[button1,41,36,56x23,label=Button1]""",prsadhuk,2025-09-08,2025-09-14,integrated|client
8366241,27137,8366241: NMT: Consolidate [Virtual/Committed/Reserved]Regions into one structure,afshin-zafari,2025-09-08,2026-02-16,integrated|hotspot-runtime
8367066,27138,8367066: RISC-V: refine register selection in MacroAssembler:: decode_klass_not_null,Hamlin-Li,2025-09-08,2025-09-11,integrated|hotspot
8068378,27139,8068378: [TEST_BUG]The java/awt/Modal/PrintDialogsTest/PrintDialogsTest.java instruction need to update,srmandal,2025-09-08,2025-12-12,integrated|client
8367034,27140,8367034: [REDO] Protect ExecuteWithLog from running with redirection without a subshell,magicus,2025-09-08,2025-09-08,integrated|build
8367085,27141,8367085: Sort os/posix includes,fandreuz,2025-09-08,2025-09-09,integrated|hotspot-runtime
8367098,27142,8367098: RISC-V: sync CPU features with related JVM flags for dependant ones,Hamlin-Li,2025-09-08,2025-09-09,integrated|hotspot
8366980,27143,8366980: TestTransparentHugePagesHeap.java fails when run with -UseCompressedOops,stefank,2025-09-08,2025-09-10,integrated|hotspot-gc
8367101,27144,8367101: Remove unused includes in cardTable.cpp,albertnetymk,2025-09-08,2025-09-08,integrated|hotspot-gc
8367104,27146,8367104: Check for RSASSA-PSS parameters when validating certificates against algorithm constraints,artur-oracle,2025-09-08,2025-09-19,integrated|security
8360564,27147,8360564: Implement JEP 524: PEM Encodings of Cryptographic Objects (Second Preview) ,ascarpino,2025-09-08,2025-11-14,integrated|security
8367130,27150,8367130: JDK builds broken by 8366837: Clean up gensrc by spp.Spp,erikj79,2025-09-08,2025-09-08,integrated|build|core-libs
8367103,27152,8367103: RISC-V: store cpu features in a bitmap,Hamlin-Li,2025-09-08,2025-09-25,integrated|hotspot
8367107,27153,8367107: JFR: Refactor policy tests out of TestRemoteDump,egahlin,2025-09-08,2025-09-19,integrated|hotspot-jfr
8367051,27154,8367051: Build failure with clang on linux and AIX after switch to C++17,kimbarrett,2025-09-09,2025-09-09,integrated|hotspot
8367137,27155,8367137: RISC-V: Detect Zicboz block size via hwprobe,DingliZhang,2025-09-09,2025-09-12,integrated|hotspot
8023263,27156,8023263: [TESTBUG] Test closed/java/awt/Focus/InactiveWindowTest/InactiveFocusRace fails due to not enough time to initialize graphic components,prsadhuk,2025-09-09,2025-09-14,integrated|client
8365379,27157,8365379: SU3.applyInsets may produce wrong results,Renjithkannath,2025-09-09,2025-09-19,integrated|client
8367142,27158,8367142: Avoid InstanceKlass::cast when converting java mirror to InstanceKlass,iklam,2025-09-09,2025-09-16,integrated|serviceability|hotspot|graal
8367149,27159,8367149: Add convenient construction for creating ad-hoc VMErrorCallback,xmas92,2025-09-09,2025-11-10,integrated|hotspot
8367150,27160,8367150: Add a header line to improve VMErrorCallback printing,xmas92,2025-09-09,2025-09-16,integrated|hotspot
8366852,27161,8366852: java/awt/Choice/ChoiceMouseWheelTest/ChoiceMouseWheelTest.java test is failing,azvegint,2025-09-09,2025-09-15,integrated|client
8162380,27162,"8162380: [TEST_BUG] MouseEvent/.../AltGraphModifierTest.java has only ""Fail"" button",prsadhuk,2025-09-09,2025-09-10,integrated|client
8367157,27163,8367157: Remove jrunscript tool,jaikiran,2025-09-09,2025-10-14,integrated|build|core-libs
8367231,27164,8367231: [BACKOUT] JDK-8366363: MemBaseline accesses VMT without using lock,johan-sjolen,2025-09-09,2025-09-09,integrated|hotspot
8367240,27165,8367240: Parallel: Refactor PSScavengeCLDClosure,albertnetymk,2025-09-09,2025-09-10,integrated|hotspot-gc
8367096,27166,"8367096: jdk/open/test/jdk/sun/security/pkcs11/ rsa, ec, config, secmod and sslecc tests are skipping but showing as pass",myankelev,2025-09-09,2025-11-27,integrated|security
8367135,27167,8367135: Test compiler/loopstripmining/CheckLoopStripMining.java needs internal timeouts adjusted,marc-chevalier,2025-09-09,2025-09-09,integrated|hotspot-compiler
8367007,27168,8367007: javadoc generation of JavaFX docs fails after fix for JDK-8350920,hns,2025-09-09,2025-09-10,integrated|javadoc
8362282,27169,8362282: runtime/logging/StressAsyncUL.java failed with exitValue = 134,caspernorrbin,2025-09-09,2025-09-10,integrated|hotspot-runtime
8367249,27170,8367249: [REDO] MemBaseline accesses VMT without using lock,johan-sjolen,2025-09-09,2025-09-18,integrated|hotspot
8367253,27171,8367253: RISC-V: refactor dependent cpu extensions,Hamlin-Li,2025-09-09,2025-09-29,integrated|hotspot
8367259,27172,8367259: Clean up make/scripts and bin directory,magicus,2025-09-09,2025-09-10,integrated|build|compiler
8365483,27173,8365483: Test sun/rmi/runtime/Log/6409194/NoConsoleOutput.java sometimes fails,david-beaumont,2025-09-09,2025-09-10,integrated|core-libs
8365239,27174,8365239: Spec Clarification - InterfaceAddress:getBroadcast() returning null for loop back address,dfuch,2025-09-09,2025-09-10,integrated|net
8367243,27175,8367243: Format issues with dist dump debug output in PhaseGVN::dead_loop_check,eme64,2025-09-09,2025-09-11,integrated|hotspot-compiler
8367268,27176,8367268: Remove unused os::numa_topology_changed(),jsikstro,2025-09-09,2025-09-11,integrated|hotspot-runtime
8367131,27177,8367131: Test com/sun/jdi/ThreadMemoryLeakTest.java fails on 32 bits,mrserb,2025-09-09,2025-09-10,integrated|serviceability
8367284,27178,8367284: (fs) Support current working directory target in SecureDirectoryStream.move,bplb,2025-09-09,2026-01-22,integrated|nio
8367282,27180,8367282: FORBID_C_FUNCTION needs exception spec consistent with library declaration,kimbarrett,2025-09-10,2025-09-12,integrated|hotspot
8367293,27181,8367293: RISC-V: enable vectorapi test for VectorMask.laneIsSet,DingliZhang,2025-09-10,2025-09-11,integrated|hotspot-compiler
8015444,27182,8015444: java/awt/Focus/KeyStrokeTest.java sometimes fails,prsadhuk,2025-09-10,2025-09-16,integrated|client
8366938,27183,8366938: Test runtime/handshake/HandshakeTimeoutTest.java crashed,dholmes-ora,2025-09-10,2025-09-10,integrated|hotspot-runtime
8367298,27184,8367298: ZGC: Enhance zaddress type system's assert messages,xmas92,2025-09-10,2025-09-22,integrated|hotspot-gc
8367309,27186,8367309: Test runtime/os/windows/TestAvailableProcessors.java fails to compile after mis-merge,dholmes-ora,2025-09-10,2025-09-10,integrated|hotspot-runtime
8367313,27187,8367313: CTW: Execute in AWT headless mode,shipilev,2025-09-10,2025-09-17,integrated|hotspot-compiler
8366333,27188,8366333: AArch64: Enhance SVE subword type implementation of vector compress,erifan,2025-09-10,2025-10-21,integrated|hotspot-compiler
8366865,27190,8366865: Allocation GC Pauses Triggered after JVM has started shutdown,walulyai,2025-09-10,2025-09-23,integrated|hotspot
8367321,27191,8367321: Fix CSS bugs in dark theme,hns,2025-09-10,2025-10-07,integrated|javadoc
8359104,27192,8359104: gc/TestAlwaysPreTouchBehavior.java#<gcname> fails on Linux,ansteiner,2025-09-10,2025-09-16,integrated|hotspot|hotspot-gc
8367339,27193,8367339: Parallel: Remove PSScavenge::should_scavenge,albertnetymk,2025-09-10,2025-09-11,integrated|hotspot-gc
8365072,27194,8365072: Refactor tests to use PEM API (Phase 2),myankelev,2025-09-10,2025-10-22,integrated|security
8366951,27195,8366951: Test runtime/logging/StressAsyncUL.java is timing out,johan-sjolen,2025-09-10,2025-09-11,integrated|hotspot-runtime
8354469,27196,8354469: Keytool exposes the password in plain text when command is piped using | grep,wangweij,2025-09-10,2025-10-15,integrated|core-libs|security|client
8367348,27197,8367348: Enhance PassFailJFrame to support links in HTML,wangweij,2025-09-10,2025-09-10,integrated|client
8367656,27198,8367656: Refactor Constantpool's operand array into two,johan-sjolen,2025-09-10,2025-11-25,integrated|serviceability|hotspot
8367347,27199,8367347: Serial: Refactor CLDScanClosure,fandreuz,2025-09-10,2025-09-11,integrated|hotspot-gc
8361530,27200,8361530: Test javax/swing/GraphicsConfigNotifier/StalePreferredSize.java timed out,prrace,2025-09-10,2025-09-11,integrated|client
8367368,27201,8367368: Add message for verify_legal_class_modifiers for inner classes,coleenp,2025-09-10,2025-09-12,integrated|hotspot
8367138,27202,8367138: JNI exception pending in os_getCmdlineAndUserInfo of ProcessHandleImpl_macosx.c,RogerRiggs,2025-09-10,2025-09-11,integrated|core-libs
8367005,27203,8367005: ImageReader refactor caused performance regressions for startup and footprint,david-beaumont,2025-09-10,2025-09-17,integrated|core-libs
8367271,27204,8367271: Add parsing tests to DateFormat JMH benchmark,justin-curtis-lu,2025-09-10,2025-09-12,integrated|i18n
8367376,27205,8367376: Bad ButtonUI prevents other components from updating when system changes desktop properties,mickleness,2025-09-10,2025-10-09,integrated|client
8367790,27206,8367790: Remove java/awt/PopupMenu/PopupMenuLocation.java from ProblemList,DamonGuy,2025-09-11,2025-09-17,integrated|client
8367317,27207,8367317: ZGC: ZVirtualMemoryReserver::force_reserve_discontiguous arithmetic underflow,xmas92,2025-09-11,2025-11-10,integrated|hotspot-gc
8367389,27208,8367389: C2 SuperWord: refactor VTransform to model the whole loop instead of just the basic block,eme64,2025-09-11,2025-10-08,integrated|hotspot-compiler
8365858,27209,8365858: FilteredJavaFieldStream is unnecessary,Arraying,2025-09-11,2025-09-16,integrated|serviceability|hotspot-runtime|hotspot|core-libs
8367401,27210,8367401: Parallel: Remove unused field in PSKeepAliveClosure,albertnetymk,2025-09-11,2025-09-11,integrated|hotspot-gc
8367365,27211,8367365: java/math/BigInteger/BigIntegerTest.java failed in jtreg timeout,rgiulietti,2025-09-11,2025-09-11,integrated|core-libs
8367332,27212,8367332: Replace BlockTree tree logic with an intrusive red-black tree,caspernorrbin,2025-09-11,2026-02-03,integrated|hotspot-runtime
8367325,27213,8367325: [s390x] build failure due to JDK-8361376,offamitkumar,2025-09-11,2025-09-19,integrated|hotspot
8367397,27215,8367397: Improve naming and terminology in regmask.hpp and regmask.cpp,dlunde,2025-09-11,2025-09-15,integrated|hotspot-compiler
8144124,27216,"8144124: [macosx] The tabs can't be aligned when we pressing the key of 'R','B','L','C' or 'T'.",prsadhuk,2025-09-11,2025-09-12,integrated|client
8367371,27218,8367371: Remove @requires vm.opt.UseLargePages from InternSharedString.java test,Arraying,2025-09-11,2025-09-12,integrated|hotspot-runtime
8367409,27221,8367409: G1: Remove unused G1MonotonicArena::Segment::copy_to(),lkorinth,2025-09-11,2025-09-22,integrated|hotspot-gc
8367410,27223,8367410: ZGC: Remove unused ZNmethodTable::wait_until_iteration_done(),tschatzl,2025-09-11,2025-09-16,integrated|hotspot-gc
8367413,27224,8367413: Fix potential truncation error in Arguments::set_heap_size(),jsikstro,2025-09-11,2025-10-09,integrated|hotspot-runtime|hotspot|hotspot-gc
8364757,27225,8364757: Missing Store nodes caused by bad wiring in PhaseIdealLoop::insert_post_loop,benoitmaillard,2025-09-11,2025-10-03,integrated|hotspot-compiler
8367417,27226,8367417: Serial: Use NMethodToOopClosure during Young GC,albertnetymk,2025-09-11,2025-09-17,integrated|hotspot-gc
8367422,27227,8367422: Parallel: Refactor local variables names in copy_unmarked_to_survivor_space,albertnetymk,2025-09-11,2025-09-15,integrated|hotspot-gc
8367532,27228,8367532: Declare all stubgen stub entries including internal cross-stub entries,adinn,2025-09-11,2025-09-17,integrated|hotspot
8367424,27229,8367424: Cleanup unused time_remaining_ms update in G1CollectionSet::select_optional_groups,hgqxjj,2025-09-11,2025-09-12,integrated|hotspot-gc
8367372,27230,8367372: Test `test/hotspot/jtreg/gc/TestObjectAlignmentCardSize.java` fails on 32 bit systems,satyenme,2025-09-11,2025-09-12,integrated|hotspot-gc
8367475,27231,8367475: Incorrect lock usage in LambdaFormInvokers::regenerate_holder_classes,iklam,2025-09-11,2025-09-13,integrated|hotspot-runtime
8367382,27232,8367382: Expand use of representation equivalence terminology,jddarcy,2025-09-11,2025-09-15,integrated|core-libs
8367237,27233,8367237: Thread-Safety Usage Warning for java.text.Collator Classes,justin-curtis-lu,2025-09-11,2025-09-15,integrated|core-libs|i18n
8367378,27234,8367378: GenShen: Missing timing stats when old mark buffers are flushed during final update refs,earthling-amzn,2025-09-11,2025-09-12,integrated|hotspot-gc|shenandoah
8367450,27235,8367450: Shenandoah: Log the composition of the collection set,earthling-amzn,2025-09-11,2025-09-18,integrated|hotspot-gc|shenandoah
8367451,27236,8367451: GenShen: Remove the option to compute age census during evacuation,earthling-amzn,2025-09-11,2025-09-12,integrated|hotspot-gc|shenandoah
8367472,27237,8367472: Swap conditions order in PSScavengeCLDOopClosure::do_oop(oop*),fandreuz,2025-09-11,2025-09-12,integrated|hotspot-gc
8367473,27238,8367473: Shenandoah: Make the detailed evacuation metrics a runtime diagnostic option,earthling-amzn,2025-09-11,2025-09-18,integrated|hotspot-gc|shenandoah
8367476,27239,8367476: Shenandoah: Remove use of CollectedHeap::_soft_ref_policy,fandreuz,2025-09-12,2025-09-17,integrated|hotspot|hotspot-gc|shenandoah
8252582,27240,8252582: HotSpot Style Guide should permit variable templates,kimbarrett,2025-09-12,2025-09-16,integrated|build|hotspot
8367478,27241,8367478: Improve UseAVX setting and add cpu descriptions for zhaoxin processors,Double-Minds-JV,2025-09-12,2026-03-03,integrated|hotspot
8367366,27242,8367366: Do not support -XX:+AOTClassLinking for dynamic CDS archive,iklam,2025-09-12,2025-09-18,integrated|hotspot
8299304,27243,"8299304: Test ""java/awt/print/PrinterJob/PageDialogTest.java"" fails on macOS 13 x64 because the Page Dialog blocks the Toolkit",prsadhuk,2025-09-12,2025-11-09,integrated|client
8372710,27244,8372710: Update ProcessBuilder/Basic regex,Harshit470250,2025-09-12,2025-12-03,integrated|core-libs
8367486,27245,8367486: Change prefix for platform-dependent AtomicAccess files,stefank,2025-09-12,2025-09-17,integrated|hotspot-runtime
8366884,27246,"8366884: NMT fails with MallocLimit: reached category ""mtCompiler"" limit",afshin-zafari,2025-09-12,2025-09-29,integrated|hotspot-runtime
8364991,27247,8364991: Incorrect not-exhaustive error,lahodaj,2025-09-12,2025-11-18,integrated|compiler
8365385,27248,8365385: [asan] os::pretouch_memory() is not compatible with ASAN,afshin-zafari,2025-09-12,2025-10-08,integrated|hotspot-runtime
8367483,27249,"8367483: C2 crash in  PhaseValues::type: assert(t != nullptr) failed: must set before get - missing notification for CastX2P(SubL(x, y))",eme64,2025-09-12,2025-09-12,integrated|hotspot-compiler
8366888,27250,8366888: C2: incorrect assertion predicate with short running long counted loop,rwestrel,2025-09-12,2025-11-25,integrated|hotspot-compiler
8367501,27251,8367501: RISC-V: build broken after JDK-8365926,Hamlin-Li,2025-09-12,2025-09-12,integrated|hotspot-compiler
8367507,27252,8367507: Parallel: Remove PSPromotionManager::drain_stacks_depth,albertnetymk,2025-09-12,2025-09-15,integrated|hotspot-gc
8367499,27253,8367499: Refactor exhaustiveness computation from Flow into a separate class,lahodaj,2025-09-12,2025-10-21,integrated|compiler
8367278,27254,8367278: Test compiler/startup/StartupOutput.java timed out after completion on Windows,dafedafe,2025-09-12,2025-09-18,integrated|hotspot-compiler
8367531,27255,8367531: Template Framework: use scopes and tokens instead of misbehaving immediate-return-queries,eme64,2025-09-12,2025-11-20,integrated|hotspot-compiler
8367530,27256,8367530: The exhaustiveness errors could be improved,lahodaj,2025-09-12,2026-02-04,integrated|build|compiler
8366940,27257,8366940: Test compiler/loopopts/superword/TestAliasingFuzzer.java timed out,eme64,2025-09-12,2025-09-15,integrated|hotspot-compiler
8285984,27258,8285984: G1: Use standard idiom for inlined payload in G1MonotonicArena::Segment,lkorinth,2025-09-12,2025-09-22,integrated|hotspot-gc
8367536,27260,8367536: Change RBTree to use C++17 features,caspernorrbin,2025-09-12,2025-09-22,integrated|hotspot
8367552,27261,8367552: JCmdTestFileSafety.java fails when run by root user,fandreuz,2025-09-12,2025-09-16,integrated|hotspot-runtime
8367333,27263,8367333: C2: Vector math operation intrinsification failure ,iwanowww,2025-09-12,2025-09-17,integrated|hotspot-compiler
8365790,27264,8365790: Shutdown hook for application image does not work on Windows,alexeysemenyukoracle,2025-09-12,2025-09-17,integrated|core-libs
8367576,27265,8367576: JvmtiThreadState::_debuggable is unused,fandreuz,2025-09-12,2025-09-15,integrated|serviceability|hotspot
8367297,27266,8367297: Test com/sun/jdi/JdbStopInNotificationThreadTest.java can still fail after JDK-8366850,plummercj,2025-09-13,2025-09-15,integrated|serviceability
8365069,27267,8365069: Refactor tests to use PEM API (Phase 1),koushikthirupattur,2025-09-13,2025-11-04,integrated|security
8366978,27268,8366978: dead code in SunCertPathBuilder,koushikthirupattur,2025-09-13,2025-09-16,integrated|security
8367583,27269,8367583: sun/security/util/AlgorithmConstraints/InvalidCryptoDisabledAlgos.java fails after JDK-8244336,jaikiran,2025-09-13,2025-09-13,integrated|security
8367597,27270,"8367597: Runtime.exit logging failed: Cannot invoke ""java.lang.Module.getClassLoader()"" because ""m"" is null",jaikiran,2025-09-13,2025-09-16,integrated|core-libs
8366716,27273,8366716: Move SmapsParser from runtime/os/TestTracePageSizes.java into testlib,dev-jonghoonpark,2025-09-14,2025-10-14,integrated|hotspot
8367609,27274,8367609: serviceability/sa/ClhsdbPmap.java fails when built with Clang,fandreuz,2025-09-14,2025-10-02,integrated|serviceability
8366925,27275,8366925: Improper std::nothrow new expression in NativeHeapTrimmerThread ctor,hgqxjj,2025-09-15,2025-09-16,integrated|hotspot-runtime
8347167,27276,8347167: Reduce allocation in com.sun.net.httpserver.Headers::normalize,SentryMan,2025-09-15,2025-11-20,integrated|net
8367616,27277,8367616: RISC-V: Auto-enable Zicboz extension for debug builds,DingliZhang,2025-09-15,2025-09-16,integrated|hotspot-runtime
8367708,27278,8367708: GenShen: Reduce total evacuation burden,kdnilsen,2025-09-15,2025-09-18,integrated|hotspot-gc|shenandoah
8347396,27279,8347396: Efficient TypeFunc creations,Harshit470250,2025-09-15,2026-03-17,integrated|hotspot|shenandoah
8367619,27280,8367619: String.format in outOfRangeException uses wrong format specifier for String argument,hgqxjj,2025-09-15,2025-09-16,integrated|core-libs
8367585,27281,8367585: Prevent creation of unrepresentable Utf8Entry,liach,2025-09-15,2025-11-21,integrated|core-libs
8367657,27282,8367657: C2 SuperWord: NormalMapping demo from JVMLS 2025,eme64,2025-09-15,2025-10-08,integrated|hotspot-compiler
8367133,27284,8367133: DTLS: fragmentation of Finished message results in handshake failure,djelinski,2025-09-15,2025-09-25,integrated|security
8366421,27285,8366421: ModifiedUtf.utfLen may overflow for giant string,hgqxjj,2025-09-15,2025-09-24,integrated|core-libs
8367626,27286,8367626: Parallel: Remove ParallelCompactData::summarize_dense_prefix,albertnetymk,2025-09-15,2025-09-18,integrated|hotspot-gc
