bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8338779,481,8338779: GenShen: Prefer log_develop_debug in performance critical code,earthling-amzn,2024-08-21,2024-08-22,integrated,Amazon,US,1,"ysramakrishna,shipilev"
8338780,484,8338780: GenShen: Fix up some comments,ysramakrishna,2024-08-22,2024-08-26,integrated,,,4,kdnilsen
8338763,485,8338763: GenShen: Global GC should not swap remembered sets for the verifier,earthling-amzn,2024-08-22,2024-08-23,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8338881,486,8338881: GenShen: Use explicit third temp register for post barrier,earthling-amzn,2024-08-23,2024-08-26,integrated,Amazon,US,3,shipilev
8339094,487,8339094: Shenandoah: Fix up test output from ShenandoahNumberSeqTest,ysramakrishna,2024-08-27,2024-08-27,integrated,,,0,"kdnilsen,earthling-amzn"
8339127,488,8339127: GenShen: Restore completed mark context assertion during class unloading,earthling-amzn,2024-08-27,2024-08-28,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8339197,489,8339197: GenShen: Adding Generation and Evacuation Information JFR Logging,satyenme,2024-08-28,2024-09-04,integrated,Amazon,,7,"ysramakrishna,kdnilsen,earthling-amzn"
8339346,491,8339346: GenShen: Remove even more stale TODOs,earthling-amzn,2024-08-30,2024-09-04,integrated,Amazon,US,5,"ysramakrishna,kdnilsen"
8339611,492,8339611: GenShen: Simplify ShenandoahOldHeuristics::trigger_collection_if_fragmented,kdnilsen,2024-09-05,2024-09-13,integrated,Amazon,US,8,earthling-amzn
8339643,493,8339643: Port JEP 404 to RISC-V,RealFYang,2024-09-06,2024-09-19,integrated,Huawei,CN,13,"kdnilsen,earthling-amzn"
8339695,495,8339695: GenShen: Concurrent reset performance has regressed,earthling-amzn,2024-09-06,2024-09-10,integrated,Amazon,US,4,shipilev
8339870,496,8339870: Remove yet more stale TODOs,earthling-amzn,2024-09-10,2024-09-11,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8339960,497,8339960: GenShen: Fix inconsistencies in generational Shenandoah behavior,kdnilsen,2024-09-11,2024-09-13,integrated,Amazon,US,2,earthling-amzn
,498,Merge openjdk/jdk:master,earthling-amzn,2024-09-12,2024-09-16,integrated|clean,Amazon,US,4,
8340137,500,8340137: GenShen: Reset mark bitmaps when a region is recycled,earthling-amzn,2024-09-13,2024-09-16,integrated,Amazon,US,3,"ysramakrishna,kdnilsen"
8340395,501,8340395: GenShen: Remove unnecessary check on card barrier flag,earthling-amzn,2024-09-18,2024-09-18,integrated,Amazon,US,0,ysramakrishna
,502,Merge openjdk/jdk:master,earthling-amzn,2024-09-20,2024-09-23,integrated,Amazon,US,3,
8339616,503,8339616: GenShen: Introduce new state to distinguish promote-in-place phase as distinct from concurrent evacuation,earthling-amzn,2024-09-20,2024-09-25,integrated,Amazon,US,5,"ysramakrishna,kdnilsen,shipilev"
8341042,504,8341042: GenShen: Reset mark bitmaps for unaffiliated regions when preparing for a cycle,earthling-amzn,2024-09-26,2024-09-26,integrated,Amazon,US,0,kdnilsen
,505,Merge openjdk/jdk:master,earthling-amzn,2024-09-27,2024-09-27,integrated|clean,Amazon,US,0,
8341485,506,8341485: GenShen: Make evac tracker a non-product feature and confine it to generational mode,earthling-amzn,2024-10-03,2024-10-04,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8341099,507,8341099: GenShen: assert(HAS_FWD == _heap->has_forwarded_objects()) failed: Forwarded object status is sane,earthling-amzn,2024-10-03,2024-10-04,integrated,Amazon,US,1,kdnilsen
,508,Merge openjdk/jdk:master,earthling-amzn,2024-10-04,2024-10-04,integrated,Amazon,US,0,
,509,Merge openjdk/jdk:master,earthling-amzn,2024-10-10,2024-10-10,integrated|clean,Amazon,US,0,
8341992,510,"8341992: GenShen:  Fix formatting, remove unreachable code, unused imports and unnecessary comments",earthling-amzn,2024-10-11,2024-10-14,integrated,Amazon,US,3,ysramakrishna
8342001,511,8342001: GenShen: Factor cases for allocation type into separate methods,earthling-amzn,2024-10-11,2024-10-15,integrated,Amazon,US,4,"ysramakrishna,kdnilsen"
8342214,512,8342214: GenShen: Reduce code duplication in shFreeSet with iterator abstraction,earthling-amzn,2024-10-14,2024-10-16,integrated,Amazon,US,2,"ysramakrishna,kdnilsen"
8342239,513,8342239: GenShen: Revert changes in adaptive heuristic to avoid overflow on 32 bit,earthling-amzn,2024-10-15,2024-10-16,integrated,Amazon,US,1,ysramakrishna
8342255,514,8342255: GenShen: Remove unnecessary enum initial values,earthling-amzn,2024-10-15,2024-10-16,integrated,Amazon,US,1,ysramakrishna
8342278,515,8342278: GenShen: Move non-generational mode test out of generational test configuration,earthling-amzn,2024-10-15,2024-10-16,integrated,Amazon,US,1,ysramakrishna
8342560,517,8342560: GenShen: Fix confusing method name,earthling-amzn,2024-10-17,2024-10-19,integrated,Amazon,US,2,ysramakrishna
8342564,518,8342564: GenShen: Only reference young/old generation names in generational mode,earthling-amzn,2024-10-17,2024-10-18,integrated,Amazon,US,1,"pengxiaolong,ysramakrishna"
,519,Merge openjdk/jdk:master,earthling-amzn,2024-10-18,2024-10-21,integrated,Amazon,US,3,
8342580,520,8342580: GenShen: TestChurnNotifications fails executing in unintended test-id modes with ShenandoahGCMode=generational,ysramakrishna,2024-10-18,2024-10-23,integrated,,,5,"kdnilsen,earthling-amzn"
8342861,522,8342861: GenShen: Old generation in unexpected state when abandoning mixed gc candidates,earthling-amzn,2024-10-22,2024-10-29,integrated,Amazon,US,7,kdnilsen
8342848,523,8342848: Shenandoah: Marking bitmap may not be completely cleared in generational mode,pengxiaolong,2024-10-23,2024-10-23,integrated,Amazon,US,0,earthling-amzn
8342919,524,8342919: GenShen: Fix whitespace,earthling-amzn,2024-10-23,2024-10-24,integrated,Amazon,US,1,"pengxiaolong,kdnilsen"
8342924,525,8342924: GenShen: Problem list gc/shenandoah/TestReferenceRefersToShenandoah.java,earthling-amzn,2024-10-23,2024-10-23,integrated,Amazon,US,0,"ysramakrishna,kdnilsen"
8342927,526,8342927: GenShen: Guarantee slices of time for coalesce and filling,earthling-amzn,2024-10-24,2024-10-24,integrated,Amazon,US,0,kdnilsen
8342734,527,8342734: GenShen: Test failure gc/shenandoah/TestReferenceRefersToShenandoah.java#generational,earthling-amzn,2024-10-24,2024-10-25,integrated,Amazon,US,1,ysramakrishna
,528,Merge openjdk/jdk:master,earthling-amzn,2024-10-25,2024-10-29,integrated,Amazon,US,4,
8343227,530,8343227: GenShen: Fold resource mark into management of preselected regions,earthling-amzn,2024-10-29,2024-10-30,integrated,Amazon,US,1,kdnilsen
,531,Merge openjdk/jdk:master,earthling-amzn,2024-11-01,2024-11-06,integrated|clean,Amazon,US,5,
8343649,533,8343649: Shenandoah: ShenandoahEvacInfo event does not follow JFR guidelines,satyenme,2024-11-06,2024-11-06,integrated,Amazon,,0,earthling-amzn
,534,Merge openjdk/jdk:master,earthling-amzn,2024-11-08,2024-11-11,integrated|clean,Amazon,US,3,
8344151,536,"8344151: GenShen: Improve comments, clean up unnecessary changes",earthling-amzn,2024-11-13,2024-11-15,integrated,Amazon,US,2,shipilev
8344152,537,8344152: GenShen: Initialize RegionData in product builds,earthling-amzn,2024-11-13,2024-11-15,integrated,Amazon,US,2,"ysramakrishna,shipilev"
8344260,538,8344260: GenShen: Excess unaffiliated regions reserved for old will not be transferred to young,earthling-amzn,2024-11-15,2024-11-18,integrated,Amazon,US,3,"kdnilsen,ysramakrishna,shipilev"
8344264,539,8344264: GenShen: Improve comments and method names,earthling-amzn,2024-11-15,2024-11-18,integrated,Amazon,US,3,shipilev
8344263,540,8344263: GenShen: Reduce extraneous log messages at INFO level,earthling-amzn,2024-11-15,2024-11-20,integrated,Amazon,US,5,"ysramakrishna,shipilev"
,541,Merge openjdk/jdk:master,earthling-amzn,2024-11-15,2024-11-20,integrated,Amazon,US,5,
8344339,542,8344339: GenShen: Avoid using namespaces,earthling-amzn,2024-11-15,2024-11-18,integrated,Amazon,US,3,shipilev
8344320,543,8344320: GenShen: Possible null pointer usage in shGenerationalHeap,kdnilsen,2024-11-19,2024-11-20,integrated,Amazon,US,1,"ysramakrishna,earthling-amzn"
8344321,544,8344321: GenShen: Fix various sonar scan warnings,earthling-amzn,2024-11-19,2024-11-19,integrated,Amazon,US,0,"kdnilsen,shipilev"
8344592,545,8344592: GenShen: Remove unnecessary comments and changes,earthling-amzn,2024-11-19,2024-11-20,integrated,Amazon,US,1,kdnilsen
8344638,546,8344638: GenShen: Verifier should not touch claim token,earthling-amzn,2024-11-20,2024-11-20,integrated,Amazon,US,0,shipilev
8344640,547,8344640: GenShen: Reuse existing card mark barrier function when dropping references,earthling-amzn,2024-11-20,2024-11-21,integrated,Amazon,US,1,"ysramakrishna,shipilev"
8344670,548,8344670: GenShen: Use concurrent worker session for concurrent mark phase,earthling-amzn,2024-11-21,2024-11-21,integrated,Amazon,US,0,kdnilsen
8344779,549,8344779: GenShen: Consolidate shared heap region closures into one header,earthling-amzn,2024-11-21,2024-11-22,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
8344797,550,8344797: GenShen: Update and rename confusing method,earthling-amzn,2024-11-21,2024-11-22,integrated,Amazon,US,1,"ysramakrishna,kdnilsen"
,552,Merge openjdk/jdk:master,earthling-amzn,2024-11-22,2024-11-22,integrated|clean,Amazon,US,0,
8344985,553,8344985: GenShen: Refactor arraycopy barrier for generational mode,earthling-amzn,2024-11-25,2024-11-25,integrated,Amazon,US,0,shipilev
,554,Merge openjdk/jdk:master,earthling-amzn,2024-11-29,2024-12-03,integrated|clean,Amazon,US,4,
,555,Merge openjdk/jdk:master,earthling-amzn,2024-12-06,2024-12-10,integrated,Amazon,US,4,
