bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,changed_files,additions,deletions
,2015,Merge lworld,vicente-romero-oracle,2026-02-02,2026-02-02,integrated|clean,Oracle,US,0,,,
8376702,2016,"8376702: [lworld] MemNode::optimize_simple_memory_chain asserts with ""invalid node class: Con""",merykitty,2026-02-02,2026-02-03,integrated,Independent,,1,,,
,2017,add javac and javap support for the ACC_NULL_CHECKED flag,vicente-romero-oracle,2026-02-02,2026-02-02,integrated,Oracle,US,0,,,
8373375,2018,8373375: [lworld] Remove Unsafe.make/finishPrivateBuffer,liach,2026-02-02,2026-02-05,integrated,Oracle,US,3,,,
,2019,Merge jdk,MrSimms,2026-02-03,2026-02-03,integrated|clean,Oracle,,0,,,
8377065,2020,8377065: [lworld] Fix merge removing VM_Version::supports_fast_class_init_checks() check,RealFYang,2026-02-03,2026-02-10,integrated,Huawei,CN,7,,,
,2021,[type-classes] Witness symbols with wrong owner lead to verifier errors,mcimadamore,2026-02-03,2026-02-03,integrated,Oracle,GB,0,,,
,2022,Show null restriction markers in javadoc.,lahodaj,2026-02-03,2026-02-09,integrated,Oracle,CZ,6,,,
,2024,[type-classes] 8377095: Update basic tests for UnsignedInt to use lambdas,jddarcy,2026-02-03,2026-02-03,integrated,Oracle,US,0,,,
8367935,2025,8367935: [lworld] Rename ACC_STRICT in the JVM according to strict fields JEP,matias9927,2026-02-03,2026-02-05,integrated,Oracle,US,2,,,
,2027,Merge lworld,vicente-romero-oracle,2026-02-03,2026-02-03,integrated,Oracle,US,0,,,
,2028,[type-classes] 8377123: Add SIZE and BYTES static fields to UnsignedInt,jddarcy,2026-02-03,2026-02-04,integrated,Oracle,US,1,,,
8376566,2029,8376566: [lworld] Runtime cleanups of markWord hashCode for inline types after JDK-8376171,Arraying,2026-02-04,2026-02-13,integrated,,,9,,,
8376791,2030,8376791: [lworld] C2 compilation hits assert(!not_flat || !is_flat()) failed: inconsistency,merykitty,2026-02-04,2026-02-04,integrated,Independent,,0,,,
8376733,2031,8376733: [lworld] Inconsistent result of Invoke::declared_type triggers assert in profiling,TobiHartmann,2026-02-04,2026-02-05,integrated,Oracle,DE,1,,,
8377162,2032,8377162: [lworld] getResourceAsStream() doesn't work in preview mode for exploded images,david-beaumont,2026-02-04,2026-02-24,integrated,Oracle,CH,20,,,
8375306,2033,8375306: [lworld] Investigate alternatives to flatArrayOopDesc::obj_at implementation,fparain,2026-02-04,2026-02-18,integrated,Oracle,,14,,,
8376213,2035,8376213: [lworld] C2: assert(is_InlineType()) failed: invalid node class: Phi/LoadP/DecodeN,merykitty,2026-02-04,2026-02-05,integrated,Independent,,1,,,
8366270,2036,8366270: [lworld] Fix ClassFile AccessFlagsTest,liach,2026-02-04,2026-02-05,integrated,Oracle,US,1,,,
,2037,Support preview features in libraries,dansmithcode,2026-02-04,2026-02-05,integrated,,,1,,,
,2038,Merge lworld,vicente-romero-oracle,2026-02-04,2026-02-04,integrated|clean,Oracle,US,0,,,
8376814,2040,8376814: [lworld] ValueCompositionTest doesn't support NULLABLE_NON_ATOMIC_FLAT layout,fparain,2026-02-04,2026-02-06,integrated,Oracle,,2,,,
,2041,JVM detect null checked flag,liach,2026-02-04,2026-02-04,integrated,Oracle,US,0,,,
,2042,[bworld] BasicAccessFlags and JavaBaseCheckSince failing,liach,2026-02-04,2026-02-04,integrated,Oracle,US,0,,,
,2044,[bworld] javac crash for abstract methods with null restricted arguments,vicente-romero-oracle,2026-02-05,2026-02-05,integrated,Oracle,US,0,,,
,2045,[bworld] fixing regression tests,vicente-romero-oracle,2026-02-05,2026-02-05,integrated,Oracle,US,0,,,
,2046,[type-classes] 8377195: Add prototype complex type using polar coordinates,jddarcy,2026-02-05,2026-02-05,integrated,Oracle,US,0,,,
8377242,2047,8377242: [lworld] Remove _has_inlined_fields member from ClassFileParser,caspernorrbin,2026-02-05,2026-02-06,integrated,Oracle,SE,1,,,
8377243,2048,8377243: [lworld] HeapAccess<IS_DEST_UNINITIALIZED>::value_copy uses in the runtime are unsound,xmas92,2026-02-05,2026-02-06,integrated,Oracle,SE,1,,,
,2050,[type-classes] 8377311: Add equals and hashCode methods for UnsignedInt and ExactInt,jddarcy,2026-02-05,2026-02-05,integrated,Oracle,US,0,,,
,2051,[type-classes] 8377322: Upgrade Float16 to use operators,jddarcy,2026-02-05,2026-02-05,integrated,Oracle,US,0,,,
,2052,Merge lworld,liach,2026-02-05,2026-02-05,integrated,Oracle,US,0,,,
,2053,Merge bworld,liach,2026-02-05,2026-02-05,integrated|clean,Oracle,US,0,,,
8366820,2054,8366820: [lworld] TestClassLoaderStatsEvent.java test failure,coleenp,2026-02-05,2026-02-06,integrated,Oracle,US,1,,,
8365722,2055,8365722: [lworld] SA tests fail with Array Klass rework,coleenp,2026-02-05,2026-02-06,integrated,Oracle,US,1,,,
,2056,[bworld] Fix iterating arg types for null checks,liach,2026-02-05,2026-02-09,integrated,Oracle,US,4,,,
8377328,2057,8377328: [lworld] Remove legacy readme and classfile constants,liach,2026-02-05,2026-02-09,integrated,Oracle,US,4,,,
,2058,[bworld] Emit lint warnings if overriding method does not have same nullability,vicente-romero-oracle,2026-02-06,2026-02-12,integrated,Oracle,US,6,,,
8374954,2060,8374954: [lworld] compiler/ciReplay/TestInliningProtectionDomain.java fails with virtual threads,dafedafe,2026-02-06,2026-02-09,integrated,Oracle,,3,,,
8377362,2061,8377362: [lworld] CLONE - Update ModuleReaderTest to JUnit prior to making changes,david-beaumont,2026-02-06,2026-02-06,integrated,Oracle,CH,0,,,
8375203,2063,8375203: [lworld] compiler/valhalla/inlinetypes/TestOopsInReturnConvention.java is slow and intermittently times out,TobiHartmann,2026-02-06,2026-02-10,integrated,Oracle,DE,4,,,
8377327,2064,8377327: [lworld] SA tests fail with --enable-preview,coleenp,2026-02-06,2026-02-10,integrated,Oracle,US,4,,,
8374021,2065,8374021: [lworld] tools/javac/preview/PreviewAutoSuppress.java compiler.err.is.preview: preview.api.Outer fail,david-beaumont,2026-02-06,2026-02-12,integrated,Oracle,CH,6,,,
8377414,2066,8377414: [lworld] Improve acmp expansion,merykitty,2026-02-07,2026-02-10,integrated,Independent,,3,,,
,2067,[bworld] Remove the old NullRestricted attribute,liach,2026-02-07,2026-02-09,integrated,Oracle,US,2,,,
8377451,2068,8377451: [lworld] Add ValuePayload abstraction,xmas92,2026-02-09,2026-02-24,integrated,Oracle,SE,15,,,
8370571,2069,8370571: [lworld] Complete JDK-8316694 implementation for Valhalla,dafedafe,2026-02-09,2026-02-12,integrated,Oracle,,3,,,
,2070,[type-classes] JDK-8377533: Fix typo in Numerical,jddarcy,2026-02-10,2026-02-10,integrated,Oracle,US,0,,,
8377563,2071,8377563: [lworld] Lower ReservedCodeCacheSize for runtime/valhalla/inlinetypes/classloading/ConcurrentClassLoadingTest.java,RealFYang,2026-02-10,2026-02-13,integrated,Huawei,CN,3,,,
8190936,2072,"8190936: [lworld] Missing SA support causes ""sun.jvm.hotspot.utilities.AssertionFailure: illegal bci""",coleenp,2026-02-10,2026-02-10,integrated,Oracle,US,0,,,
,2073,Merge lworld,vicente-romero-oracle,2026-02-10,2026-02-10,integrated,Oracle,US,0,,,
,2074,[type-classes] JDK-8377589: Improve spacing in PolynomialDouble,jddarcy,2026-02-10,2026-02-10,integrated,Oracle,US,0,,,
,2075,[bworld] Inference failure with bang,liach,2026-02-10,2026-02-11,integrated,Oracle,US,1,,,
8377617,2076,8377617: [lworld] ProblemList compiler/stable/TestUnstableStable.java with enable-preview,dcubed-ojdk,2026-02-10,2026-02-10,integrated|auto,Oracle,US,0,,,
,2077,[type-classes] JDK-8377619: Consider OrderedNumerical interface,jddarcy,2026-02-10,2026-02-12,integrated,Oracle,US,2,,,
8377657,2078,8377657: [lworld] Compiler replay segfaults when replay compiling without --enable-preview,chhagedorn,2026-02-11,2026-02-12,integrated,Oracle,SE,1,,,
8377480,2079,8377480: [lworld] incorrect execution due to EA pointer comparison optimization at scalarized call,rwestrel,2026-02-11,2026-02-12,integrated,Red Hat,FR,1,,,
8377680,2080,8377680: [lworld] [BACKOUT] Improve acmp expansion,merykitty,2026-02-11,2026-02-12,integrated,Independent,,1,,,
8354529,2081,8354529: [lworld] Add tests for flat arrays in CDS archive,matias9927,2026-02-11,2026-02-12,integrated,Oracle,US,1,,,
,2082,Merge bworld,liach,2026-02-11,2026-02-11,integrated,Oracle,US,0,,,
8377325,2083,8377325: [lworld] SA test gets Access Flags: Unmatched bit position 0x20 for location INNER_CLASS for class file format RELEASE_27,coleenp,2026-02-12,2026-02-12,integrated,Oracle,US,0,,,
8374946,2084,8374946: [lworld] serviceability/sa/ClhsdbTestAllocationMerge.java failed with Can't print deadlocks,alexmenkov,2026-02-12,2026-02-19,integrated,Oracle,RU,7,,,
8377714,2085,8377714: [lworld] Re-enable virtual thread tests,pchilano,2026-02-12,2026-02-23,integrated,Oracle,US,11,,,
8377736,2086,8377736: [lworld] Enable EliminateAutoBox when preview is disabled,TobiHartmann,2026-02-12,2026-02-12,integrated,Oracle,DE,0,,,
8377776,2087,8377776: [lworld] compiler/ciReplay/TestValueClassArrays.java fails after updating guarantee message in JDK-8377657,chhagedorn,2026-02-12,2026-02-12,integrated,Oracle,SE,0,,,
8377792,2088,8377792: [lworld] compiler/ciReplay/TestLambdas.java fails,chhagedorn,2026-02-12,2026-02-13,integrated,Oracle,SE,1,,,
8376021,2089,8376021: [lworld] compiler/valhalla/inlinetypes/TestTearing.java times out,TobiHartmann,2026-02-12,2026-02-12,integrated,Oracle,DE,0,,,
8377799,2090,8377799: [lworld] Diagnostic PrintFlatArrayLayout flag has no effect in product builds,robcasloz,2026-02-12,2026-02-16,integrated,Oracle,SE,4,,,
8377803,2091,8377803: [lworld] C2: Expansion of value object arguments should only be done for non-osr Parse,merykitty,2026-02-12,2026-02-15,integrated,Independent,,3,,,
,2092,Merge lworld,vicente-romero-oracle,2026-02-12,2026-02-12,integrated|clean,Oracle,US,0,,,
8377353,2093,8377353: [lworld] compiler/valhalla/inlinetypes/TestStressReturnBuffering.java OOMs with ZGC and AOT class linking with --enable-preview,dafedafe,2026-02-12,2026-02-13,integrated,Oracle,,1,,,
8377809,2094,8377809: [lworld] more incorrect execution due to EA pointer comparison optimization at scalarized call,rwestrel,2026-02-12,2026-02-13,integrated,Red Hat,FR,1,,,
8377791,2095,8377791: [lworld] Assert in java_lang_Class::restore_archived_mirror,matias9927,2026-02-12,2026-02-18,integrated,Oracle,US,6,,,
,2096,Merge bworld,vicente-romero-oracle,2026-02-12,2026-02-12,integrated|clean,Oracle,US,0,,,
8377829,2097,8377829: [lworld] SPECjvm2008:serial performance regression in comparing JDK27 mainline and valhalla default repo default mode(without --enable-preview),kuksenko,2026-02-13,2026-02-14,integrated,,,1,,,
,2098,improvements to lint warning on method overriding,vicente-romero-oracle,2026-02-13,2026-02-13,integrated,Oracle,US,0,,,
8372261,2099,8372261: [lworld] Augment vmTestbase array tests with large flat arrays,lmesnik,2026-02-13,2026-02-19,integrated,Oracle,US,6,,,
8377867,2100,"8377867: [lworld] Cherry pick JDK-8376355 ""Update to use jtreg 8.2.1""",MrSimms,2026-02-13,2026-02-13,integrated,Oracle,,0,,,
8377881,2101,8377881: [lworld] compiler/valhalla/inlinetypes/TestGenerated.java is slow without C2,TobiHartmann,2026-02-13,2026-02-13,integrated,Oracle,DE,0,,,
8377673,2102,8377673: [lworld] compiler/valhalla/inlinetypes/TestNullableInlineTypes.java#id3 times out,TobiHartmann,2026-02-13,2026-02-13,integrated,Oracle,DE,0,,,
8377467,2103,8377467: [lworld] More defensive assertion guards for array layouts and properties,Arraying,2026-02-13,2026-02-25,integrated,,,12,,,
,2104,Merge bworld,vicente-romero-oracle,2026-02-13,2026-02-13,integrated|clean,Oracle,US,0,,,
8377828,2105,8377828: [lworld] verify which Valhalla ProblemListed tests still fail,dcubed-ojdk,2026-02-13,2026-02-13,integrated,Oracle,US,0,,,
8377902,2106,8377902: [lworld] Un-ProblemList RedefineRunningMethods_Shared.java,coleenp,2026-02-13,2026-02-19,integrated,Oracle,US,6,,,
8377920,2107,8377920: [lworld] move Valhalla ProblemList entries that did not reproduce with 8377828 testing to end of file,dcubed-ojdk,2026-02-13,2026-02-13,integrated,Oracle,US,0,,,
8376461,2109,8376461: [lworld] serviceability/jvmti/valhalla/HeapDump/HeapDump.java fails More than 1 instances of 'TestClass' found,alexmenkov,2026-02-13,2026-02-20,integrated,Oracle,RU,7,,,
8377009,2110,8377009: [lworld] StrictInstanceFieldsTest.java and StrictStaticFieldsTest.java fail with jasm failed,matias9927,2026-02-13,2026-02-18,integrated,Oracle,US,5,,,
8377097,2111,8377097: [lworld] runtime/valhalla/inlinetypes/classloading/ConcurrentClassLoadingTest.java fails assert(acmp_maps_array->length() == map->length()) failed: sanity,matias9927,2026-02-13,2026-02-18,integrated,Oracle,US,5,,,
8377775,2113,8377775: [lworld] compiler/ciReplay/TestInliningProtectionDomain.java still fails,dafedafe,2026-02-16,2026-02-17,integrated,Oracle,,1,,,
8378000,2114,8378000: [lworld] Move ArrayProperties to its own class,jsikstro,2026-02-16,2026-02-27,integrated,Oracle,SE,11,,,
8377576,2115,8377576: [lworld] JVM_CopyOfSpecialArray does not handle all inputs correctly,Arraying,2026-02-16,2026-02-18,integrated,,,2,,,
8340794,2116,8340794: [lworld] Follow up 8329433 for Valhalla entry points in nmethod,mhaessig,2026-02-17,2026-02-17,integrated,Oracle,CH,0,,,
8378086,2117,8378086: [lworld] duplication between ObjArrayKlass and refined classes,stefank,2026-02-17,2026-03-09,integrated,Oracle,SE,20,,,
,2118,Merge jdk,MrSimms,2026-02-17,2026-02-18,integrated,Oracle,,1,,,
8378106,2119,8378106: [lworld] [BACKOUT] Follow up 8329433 for Valhalla entry points in nmethod,mhaessig,2026-02-17,2026-02-17,integrated,Oracle,CH,0,,,
,2121,[type-classes] 8378114: Cleanup equals and hashCode for Numerical types ,jddarcy,2026-02-17,2026-02-17,integrated,Oracle,US,0,,,
8367590,2122,8367590: [lworld] vmTestbase/nsk/jvmti/scenarios/events/EM04/em04t001/TestDescription.java fails,alexmenkov,2026-02-18,2026-02-19,integrated,Oracle,RU,1,,,
8378105,2123,8378105: [lworld] [REDO] Follow up 8329433 for Valhalla entry points in nmethod,mhaessig,2026-02-18,2026-02-18,integrated,Oracle,CH,0,,,
8378099,2124,8378099: [lworld] Wrong adapter choice when is_interp_only_mode is set,marc-chevalier,2026-02-18,2026-02-18,integrated,Oracle,CH,0,,,
,2125,Merge jdk,MrSimms,2026-02-18,2026-02-19,integrated,Oracle,,1,,,
8378087,2126,8378087: [lworld] Complete the migration of java/lang/invoke tests away from TestNG for Valhalla,liach,2026-02-18,2026-02-19,integrated,Oracle,US,1,,,
8378212,2127,8378212: [lworld] Cleanup accidental diffs with master - step 1,TobiHartmann,2026-02-18,2026-02-19,integrated,Oracle,DE,1,,,
8377466,2128,8377466: [lworld] Redundant feature between *OopDesc casts methods and oopCast.hpp functions,fparain,2026-02-18,2026-02-20,integrated,Oracle,,2,,,
8371977,2129,8371977: [lworld] JVM crash when Value Class is declared 'static' and 'strict',matias9927,2026-02-18,2026-02-19,integrated,Oracle,US,1,,,
8378186,2130,8378186: [lworld] Assign default values and minor cleanup,DanHeidinga,2026-02-18,2026-02-19,integrated,,,1,,,
8376235,2131,"8376235: [lworld] analyze, clarify/organize and verify Valhalla ProblemLists",dcubed-ojdk,2026-02-18,2026-02-24,integrated,Oracle,US,6,,,
8369922,2132,8369922: [lworld] Preview class sources in the source bundle,david-beaumont,2026-02-18,2026-02-23,integrated,Oracle,CH,5,,,
,2133,[type-classes] 8378208: Improve documenation of textbook complex number prototypes,jddarcy,2026-02-19,2026-02-19,integrated,Oracle,US,0,,,
,2134,[type-classes] 8378210: Improve documenation of PolynomialDouble prototype,jddarcy,2026-02-19,2026-02-19,integrated,Oracle,US,0,,,
8376778,2135,"8376778: [lworld] Ideal verification fails with ""Need to remove from hash before changing edges"" for various tests",benoitmaillard,2026-02-19,2026-02-23,integrated,Oracle,CH,4,,,
8378244,2136,8378244: [lworld] Use guarantee instead of assert for Load/StoreNode construction,TobiHartmann,2026-02-19,2026-02-19,integrated,Oracle,DE,0,,,
8378224,2137,8378224: [lworld] Redundant check in CompiledEntrySignature::compute_calling_conventions,TobiHartmann,2026-02-19,2026-02-19,integrated,Oracle,DE,0,,,
8378222,2138,8378222: [lworld] Redundant check in Type::Offset::dump2,TobiHartmann,2026-02-19,2026-02-19,integrated,Oracle,DE,0,,,
8378247,2139,8378247: [lworld] Move ciKlass::can_be_inline_klass to ciType,TobiHartmann,2026-02-19,2026-02-20,integrated,Oracle,DE,1,,,
,2140,Merge jdk,MrSimms,2026-02-19,2026-02-23,integrated|clean,Oracle,,4,,,
8378256,2141,8378256: [lworld] Add guarantees to verify reg_map.location,TobiHartmann,2026-02-19,2026-02-20,integrated,Oracle,DE,1,,,
8364464,2142,8364464: [lworld] GCs do not process flat arrays by chunks,walulyai,2026-02-19,2026-02-25,integrated,Oracle,SE,6,,,
8378273,2143,8378273: [lworld] Use acmp map to detect oops for VarHandle,liach,2026-02-19,2026-02-25,integrated,Oracle,US,6,,,
8378292,2144,8378292: [lworld] C2 fails assert(in1->uncast()->Opcode() == Op_LoadKlass && in2->uncast()->Opcode() == Op_LoadKlass) failed: must be LoadKlass,chhagedorn,2026-02-20,2026-02-20,integrated,Oracle,SE,0,,,
8376708,2145,8376708: [lworld] Missed Ideal optimization around CmpL,benoitmaillard,2026-02-20,2026-02-23,integrated,Oracle,CH,3,,,
8378232,2146,8378232: [lworld] Redundant clause in ClassFileParser::verify_legal_class_modifiers,caspernorrbin,2026-02-20,2026-02-25,integrated,Oracle,SE,5,,,
8378365,2147,8378365: [lworld] Replace use of regular expression in jrtfs ExplodedImage imementation,david-beaumont,2026-02-20,2026-02-23,integrated,Oracle,CH,3,,,
8378327,2148,8378327: [lworld] Temporarily increase MemLimit for compiler/valhalla/inlinetypes/TestLWorld.java until JDK-8337821 is fixed,chhagedorn,2026-02-20,2026-02-23,integrated,Oracle,SE,3,,,
8378368,2149,8378368: [lworld] Add guarantees for invariants in code,coleenp,2026-02-20,2026-02-20,integrated,Oracle,US,0,,,
,2151,Merge lworld,vicente-romero-oracle,2026-02-20,2026-02-20,integrated,Oracle,US,0,,,
,2152,Merge bworld,vicente-romero-oracle,2026-02-20,2026-02-20,integrated,Oracle,US,0,,,
8378272,2153,8378272: [lworld] StrictProcessor does not handle StrictInstanceFieldTest test case properly,liach,2026-02-22,2026-02-26,integrated,Oracle,US,4,,,
