bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8347334,21,8347334: JimageDiffGenerator code clean-ups,jerboaa,2025-01-16,2025-01-22,integrated|backport|clean,Red Hat,CA,6,
8347496,22,8347496: Test jdk/jfr/jvm/TestModularImage.java fails after JDK-8347124: No javac,jerboaa,2025-01-16,2025-01-22,integrated|backport|clean,Red Hat,CA,6,
8347424,23,8347424: Fix and rewrite sun/security/x509/DNSName/LeadingPeriod.java test,shipilev,2025-01-20,2025-01-22,integrated|backport|clean,Amazon,US,2,
8347129,24,8347129: cpuset cgroups controller is required for no good reason,jerboaa,2025-01-21,2025-01-27,integrated|backport|clean,Red Hat,CA,6,
8347256,25,8347256: Epsilon: Demote heap size and AlwaysPreTouch warnings to info level,shipilev,2025-01-21,2025-01-22,integrated|backport|clean,Amazon,US,1,
8290043,26,"8290043: serviceability/attach/ConcAttachTest.java failed ""guarantee(!CheckJNICalls) failed: Attached JNI thread exited without being detached""",dholmes-ora,2025-01-22,2025-01-24,integrated|backport|clean,Oracle,AU,2,
8347911,27,8347911: Limit the length of inflated text chunks,jayathirthrao,2025-01-23,2025-01-28,integrated|backport|clean,Oracle,IN,5,
,28,Merge jdk:jdk24,robm-openjdk,2025-01-24,2025-01-24,integrated|clean,,,0,
8347299,29,8347299: Add annotations to test cases in LicenseTest,Shivangi-aa,2025-01-24,2025-01-28,integrated|backport|clean,,,4,
8347965,30,8347965: (tz) Update Timezone Data to 2025a,johnyjose30,2025-01-24,2025-01-31,integrated|backport,,,7,naotoj
8344361,31,8344361: Restore null return for invalid services from legacy providers,coffeys,2025-01-24,2025-01-28,integrated|backport|clean,Oracle,,4,
8346581,32,8346581: JRadioButton/ButtonGroupFocusTest.java fails in CI on Linux,aivanov-jdk,2025-01-24,2025-02-04,integrated|backport|clean,Oracle,RU,11,
8347427,33,8347427: JTabbedPane/8134116/Bug8134116.java has no license header,aivanov-jdk,2025-01-24,2025-02-04,integrated|backport|clean,Oracle,RU,11,
8348299,34,8348299: Update List/ItemEventTest/ItemEventTest.java,aivanov-jdk,2025-01-24,2025-02-04,integrated|backport|clean,Oracle,RU,11,
,36,Merge jdk:jdk24,robm-openjdk,2025-01-27,2025-01-27,integrated|clean,,,0,
8345185,37,8345185: Update jpackage to not include service bindings by default,jerboaa,2025-01-28,2025-02-05,integrated|backport|clean,Red Hat,CA,8,
8345959,38,8345959: Make JVM_IsStaticallyLinked JVM_LEAF,jianglizhou,2025-01-28,2025-01-28,integrated|backport|clean,Oracle,CN,0,
8347506,39,8347506: Compatible OCSP readtimeout property with OCSP timeout,jnimeh,2025-01-28,2025-02-03,integrated|backport|clean,Oracle,US,6,alexeybakhtin
8346587,40,8346587: Distrust TLS server certificates anchored by Camerfirma Root CAs,vieiro,2025-01-29,2025-02-06,integrated|backport|clean,Red Hat,,8,
8344453,42,8344453: Test jdk/jfr/event/oldobject/TestSanityDefault.java timed out,pawanchawdhary1,2025-02-03,2025-02-24,integrated|backport|clean,,,21,
8339356,43,8339356: Test javax/net/ssl/SSLSocket/Tls13PacketSize.java failed with java.net.SocketException: An established connection was aborted by the software in your host machine,Shivangi-aa,2025-02-03,2025-02-04,integrated|backport|clean,,,1,
,44,Merge jdk:jdk24,robm-openjdk,2025-02-03,2025-02-03,integrated|clean,,,0,
8349370,45,8349370: Bump version numbers for 24.0.2,robm-openjdk,2025-02-04,2025-02-04,integrated,,,0,coffeys
8340784,46,8340784: Remove PassFailJFrame constructor with screenshots,aivanov-jdk,2025-02-04,2025-03-03,integrated|backport|clean,Oracle,RU,27,
8347038,47,8347038: [JMH] jdk.incubator.vector.SpiltReplicate fails NoClassDefFoundError,sendaoYan,2025-02-05,2025-02-07,integrated|backport|clean,Alibaba,CN,2,
8346671,48,8346671: java/nio/file/Files/probeContentType/Basic.java fails on Windows 2025,GoeLin,2025-02-05,2025-02-07,integrated|backport|clean,SAP,,2,
8345368,49,8345368: java/io/File/createTempFile/SpecialTempFile.java fails on Windows Server 2025,GoeLin,2025-02-05,2025-02-07,integrated|backport|clean,SAP,,2,
8347740,50,8347740: java/io/File/createTempFile/SpecialTempFile.java failing,GoeLin,2025-02-05,2025-02-07,integrated|backport|clean,SAP,,2,
8345590,51,8345590: AIX 'make all' fails after JDK-8339480,MBaesken,2025-02-05,2025-02-11,integrated|backport|clean,SAP,DE,6,
8347267,52,8347267: [macOS]: UnixOperatingSystem.c:67:40: runtime error: division by zero,MBaesken,2025-02-05,2025-02-17,integrated|backport|clean,SAP,DE,12,
8345569,53,8345569: [ubsan] adjustments to filemap.cpp and virtualspace.cpp for macOS aarch64,MBaesken,2025-02-05,2025-02-11,integrated|backport|clean,SAP,DE,6,
8346705,54,8346705: SNI not sent with Java 22+ using java.net.http.HttpClient.Builder#sslParameters,kieran-farrell,2025-02-05,2025-02-07,integrated|backport|clean,,,2,
8347997,55,8347997: assert(false) failed: EA: missing memory path,vnkozlov,2025-02-05,2025-02-06,integrated|backport|clean,Oracle,US,1,
8349002,56,8349002: GenShen: Deadlock during shutdown,earthling-amzn,2025-02-05,2025-02-10,integrated|backport|clean,Amazon,US,5,
8347576,57,8347576: Error output in libjsound has non matching format strings,MBaesken,2025-02-07,2025-02-11,integrated|backport|clean,SAP,DE,4,
8346881,58,8346881: [ubsan] logSelection.cpp:154:24  / logSelectionList.cpp:72:94 : runtime error: applying non-zero offset 1 to null pointer,MBaesken,2025-02-07,2025-02-11,integrated|backport|clean,SAP,DE,4,
8348582,59,8348582: Set -fstack-protector when building with clang,MBaesken,2025-02-07,2025-03-11,integrated|backport|clean,SAP,DE,32,
8346972,60,8346972: Test java/nio/channels/FileChannel/LoopingTruncate.java fails sometimes with IOException: There is not enough space on the disk,sendaoYan,2025-02-07,2025-02-11,integrated|backport|clean,Alibaba,CN,4,
8347171,61,8347171: (dc) java/nio/channels/DatagramChannel/InterruptibleOrNot.java fails with virtual thread factory,sendaoYan,2025-02-07,2025-02-11,integrated|backport|clean,Alibaba,CN,4,
8347302,62,8347302: Mark test tools/jimage/JImageToolTest.java as flagless,sendaoYan,2025-02-07,2025-02-10,integrated|backport|clean,Alibaba,CN,3,
